Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
52,4,8,0,2,21.593999999999983,17,111,53,56,24,15,21.959999999999983,1.524999999999999,7.075999999999994,0.7319999999999998,20,6,12,3,115,6,24,3,4,0,20,5,6,L,0.1909565217391304,0.25416666666666665,0.2948333333333333,0.244
52,5,9,0,7,17.262999999999987,14,75,13,24,110,86,18.909999999999986,0.488,5.428999999999996,0.6709999999999998,20,3,13,2,83,3,22,3,6,0,17,4.25,6,L,0.22783132530120478,0.16266666666666665,0.24677272727272725,0.22366666666666665
52,5,10,0,4,25.55899999999998,20,121,98,104,102,30,31.414999999999974,0.9149999999999996,0.9759999999999995,2.2569999999999983,20,8,4,11,146,9,4,13,2,0.5,17,2.75,6,L,0.2151712328767123,0.10166666666666667,0.24399999999999994,0.17361538461538462
53,1,1,0,3,10.430999999999992,11,37,29,31,33,67,12.62699999999999,0.244,1.463999999999999,4.147999999999997,18,2,5,8,50,3,8,13,5,0.5,34,4.75,6,L,0.25254,0.08133333333333333,0.183,0.31907692307692304
53,1,2,0,5,26.96199999999998,20,129,46,53,40,83,29.828999999999976,2.683999999999998,5.7949999999999955,2.9279999999999977,20,8,14,9,142,10,22,14,5,0,17,4.25,6,L,0.2100633802816901,0.26839999999999997,0.26340909090909087,0.2091428571428571
53,2,3,0,1,19.458999999999985,16,88,77,53,60,15,19.519999999999985,6.099999999999995,5.7949999999999955,0.122,17,14,12,1,89,25,19,1,3,0,17,4.25,6,L,0.2193258426966292,0.24399999999999997,0.305,0.122
53,2,4,0,10,8.844999999999994,18,39,96,2,85,95,12.74899999999999,10.125999999999992,0.061,0.6099999999999999,20,17,1,4,61,50,1,5,3,0.5,24,3.75,6,L,0.209,0.20251999999999998,0.061,0.122
53,3,5,0,8,13.05399999999999,14,61,113,120,116,4,22.142999999999983,1.4029999999999991,1.9519999999999986,0.9149999999999996,20,6,5,2,95,6,7,2,2,0.5,18,3,6,L,0.23308421052631575,0.2338333333333333,0.27885714285714286,0.4575
53,3,6,0,7,15.554999999999987,15,83,24,15,16,22,20.373999999999985,0.6099999999999999,0.8539999999999996,0.061,20,3,4,1,110,3,4,1,6,1,72,6,6,L,0.1852181818181818,0.20333333333333334,0.2135,0.061
53,4,7,0,7,4.6969999999999965,4,21,14,19,21,22,5.733999999999996,0.061,0.7929999999999997,0.122,7,1,2,1,25,1,2,1,6,1,72,6,6,L,0.22935999999999998,0.061,0.39649999999999985,0.122
53,4,8,0,3,58.92599999999995,18,243,36,29,4,9,59.90199999999995,0.305,10.247999999999992,0.9149999999999996,20,3,17,4,248,4,47,4,5,0,22,5.5,6,L,0.24154032258064514,0.07625,0.21804255319148935,0.22875
53,5,9,0,3,39.58899999999997,14,172,33,29,27,9,40.01599999999997,4.330999999999997,1.3419999999999992,1.4029999999999991,17,7,6,3,175,11,6,4,5,0.5,36,5.25,6,L,0.2286628571428571,0.3937272727272726,0.22366666666666665,0.35074999999999995
53,5,10,0,5,25.86399999999998,20,125,44,41,43,24,25.92499999999998,3.0499999999999976,4.879999999999996,8.844999999999994,20,7,11,16,126,9,18,41,5,0.5,36,5.25,6,L,0.20575396825396822,0.33888888888888885,0.2711111111111111,0.21573170731707317
54,1,1,0,8,33.183999999999976,16,142,115,57,24,119,34.403999999999975,5.550999999999996,2.3179999999999983,0.488,20,13,10,3,150,25,13,3,2,0,14,3.5,6,L,0.22935999999999998,0.22204,0.1783076923076923,0.16266666666666665
54,1,2,0,1,21.715999999999983,16,104,83,75,73,63,23.72899999999998,0.9149999999999996,2.3179999999999983,1.1589999999999994,20,5,9,4,111,5,11,5,3,0.5,22,3.25,6,L,0.21377477477477475,0.183,0.21072727272727268,0.23179999999999995
