Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
25,2,4,0,4,17.811999999999987,20,90,97,5,52,36,26.229999999999983,2.3789999999999982,1.0979999999999994,1.524999999999999,20,6,5,8,125,7,7,8,2,0,17,4.25,6,L,0.20984,0.3398571428571428,0.15685714285714286,0.190625
25,3,5,0,2,18.604999999999986,20,97,92,88,13,18,71.18699999999994,0.6099999999999999,3.0499999999999976,0.244,20,3,10,2,312,4,12,2,4,0,18,4.5,6,L,0.2281634615384615,0.1525,0.25416666666666665,0.122
25,3,6,0,9,19.946999999999985,20,97,65,71,11,46,20.800999999999984,1.8909999999999987,1.463999999999999,4.574999999999997,20,8,7,12,102,10,9,17,4,0,19,4.75,6,L,0.2039313725490196,0.1891,0.16266666666666665,0.2691176470588235
25,4,7,0,1,25.25399999999998,18,111,79,75,80,21,26.83999999999998,0.9149999999999996,0.6099999999999999,6.526999999999995,20,2,3,15,117,2,3,32,3,0.5,24,3.75,6,L,0.22940170940170937,0.45749999999999996,0.20333333333333334,0.20396874999999998
25,4,8,0,10,25.00999999999998,20,123,92,96,60,91,27.08399999999998,0.061,12.56599999999999,0.305,20,1,16,2,132,1,48,2,3,0.5,22,3.25,6,L,0.20518181818181816,0.061,0.26179166666666664,0.1525
25,5,9,0,2,13.41999999999999,15,54,57,49,53,58,13.968999999999989,2.3179999999999983,1.1589999999999994,2.1349999999999985,17,6,4,7,57,8,4,9,4,1,48,4,6,L,0.24507017543859647,0.28974999999999995,0.28974999999999995,0.2372222222222222
25,5,10,0,5,22.142999999999983,20,122,39,40,45,11,22.447999999999983,3.1719999999999975,10.430999999999992,1.646999999999999,20,12,16,8,124,15,51,8,5,0.5,36,5.25,6,L,0.18103225806451612,0.21146666666666664,0.20452941176470585,0.20587499999999997
26,1,1,0,1,30.987999999999975,19,135,80,78,77,66,31.536999999999974,0.5489999999999999,0.5489999999999999,5.123999999999996,20,6,3,13,137,6,3,21,3,0.5,22,3.25,6,L,0.23019708029197078,0.0915,0.183,0.244
26,1,2,0,8,19.458999999999985,19,93,109,119,113,55,20.922999999999984,3.1109999999999975,0.183,2.1959999999999984,20,7,2,7,101,9,2,8,2,0.5,16,2.5,6,L,0.20715841584158415,0.3456666666666666,0.0915,0.27449999999999997
26,2,3,0,10,15.493999999999987,18,79,91,3,1,93,20.373999999999985,5.855999999999995,18.116999999999987,0.244,20,13,18,2,97,21,67,2,3,0,18,4.5,6,L,0.21004123711340203,0.2788571428571428,0.27040298507462684,0.122
26,2,4,0,3,16.10399999999999,18,87,31,33,35,49,23.48499999999998,0.122,0.488,11.528999999999991,20,1,2,17,125,1,2,48,5,0.5,34,4.75,6,L,0.18788,0.122,0.244,0.24018749999999997
26,3,5,0,10,30.560999999999975,19,134,90,95,94,87,31.414999999999974,0.244,0.305,1.585999999999999,20,2,3,6,137,2,3,8,3,1,36,3,6,L,0.22930656934306567,0.122,0.10166666666666667,0.19824999999999998
26,3,6,0,2,19.702999999999985,19,94,2,53,9,12,38.79599999999997,0.488,1.0369999999999995,2.561999999999998,20,4,6,7,176,4,6,9,4,0.5,40,5.5,6,L,0.22043181818181817,0.122,0.17283333333333334,0.2846666666666667
26,4,7,0,10,14.273999999999988,13,69,5,8,93,70,36.05099999999997,56.119999999999955,0.122,0.122,20,19,2,2,152,221,2,2,3,0,19,4.75,6,L,0.23717763157894733,0.25393665158371037,0.061,0.061
26,4,8,0,5,24.88799999999998,17,129,42,44,40,51,25.92499999999998,0.183,1.4029999999999991,13.17599999999999,20,1,3,15,132,1,3,48,5,0.5,34,4.75,6,L,0.19640151515151513,0.183,0.4676666666666665,0.27449999999999997
26,5,9,0,8,15.859999999999987,20,83,1,85,116,95,56.790999999999954,0.305,0.8539999999999996,0.183,20,2,3,2,237,2,3,2,2,0,14,3.5,6,L,0.23962447257383965,0.1525,0.2846666666666667,0.0915
26,5,10,0,7,22.630999999999982,18,100,18,67,15,20,26.65699999999998,10.735999999999992,1.2809999999999993,1.3419999999999992,20,17,4,5,117,51,5,6,6,0.5,40,5.5,6,L,0.22783760683760682,0.21050980392156862,0.2562,0.22366666666666665
27,1,1,0,6,25.37599999999998,20,131,5,7,33,3,28.303999999999977,0.183,11.89499999999999,18.604999999999986,20,2,15,17,145,2,46,84,6,0.5,41,5.75,6,L,0.19519999999999998,0.0915,0.25858695652173913,0.2214880952380952
27,1,2,0,8,13.05399999999999,17,80,111,120,16,13,16.16499999999999,7.258999999999994,1.7079999999999989,11.345999999999991,20,13,8,17,96,34,8,43,2,0,16,4,6,L,0.16838541666666665,0.2135,0.2135,0.26386046511627903
27,2,3,0,9,26.59599999999998,14,118,64,66,70,68,28.242999999999977,2.3789999999999982,0.488,2.744999999999998,20,10,4,8,127,12,4,11,4,1,48,4,6,L,0.22238582677165353,0.19824999999999998,0.122,0.24954545454545451
27,2,4,0,2,38.73499999999997,20,173,59,55,26,52,40.32099999999997,1.0369999999999995,3.598999999999997,0.244,20,5,7,1,177,6,10,1,4,0.5,29,4.25,6,L,0.22780225988700564,0.17283333333333334,0.35989999999999994,0.244
27,3,5,0,8,15.371999999999987,17,88,109,119,113,114,16.530999999999988,3.1719999999999975,1.0979999999999994,1.2199999999999993,20,9,4,5,95,13,4,5,2,1,24,2,6,L,0.17401052631578948,0.244,0.27449999999999997,0.244
27,3,6,0,4,9.210999999999993,18,50,100,74,106,105,13.17599999999999,33.915999999999976,0.061,0.122,20,19,1,2,69,136,1,2,2,0.5,15,2.25,6,L,0.1909565217391304,0.24938235294117644,0.061,0.061
27,4,7,0,6,27.632999999999978,18,116,12,1,11,53,27.693999999999978,8.051999999999994,3.9649999999999967,2.805999999999998,19,16,12,8,117,37,16,9,6,0.5,40,5.5,6,L,0.23670085470085467,0.2176216216216216,0.2478125,0.3117777777777777
27,4,8,0,5,53.92399999999996,18,224,46,23,62,14,54.594999999999956,1.0369999999999995,4.879999999999996,1.7079999999999989,20,2,14,6,228,2,25,8,5,0,21,5.25,6,L,0.2394517543859649,0.5185,0.19519999999999998,0.2135
27,5,9,0,7,23.240999999999982,19,111,18,69,23,36,23.301999999999982,3.598999999999997,1.7689999999999988,6.343999999999995,20,10,7,13,112,13,8,29,6,0,21,5.25,6,L,0.2080535714285714,0.2768461538461538,0.221125,0.21875862068965515
27,5,10,0,1,19.092999999999986,20,93,76,41,106,103,25.55899999999998,20.556999999999984,1.7079999999999989,0.305,20,18,7,1,124,101,8,1,3,0,12,3,6,L,0.20612096774193547,0.20353465346534652,0.2135,0.305
28,1,1,0,9,29.950999999999976,14,130,70,63,66,43,30.133999999999975,1.0369999999999995,2.3789999999999982,2.439999999999998,17,6,6,8,133,7,6,11,4,0.5,29,4.25,6,L,0.22657142857142856,0.14814285714285713,0.3964999999999999,0.2218181818181818
28,1,2,0,8,18.177999999999987,17,84,110,20,114,117,19.946999999999985,4.330999999999997,3.903999999999997,1.585999999999999,20,11,11,5,92,22,15,5,2,0.5,18,3,6,L,0.21681521739130433,0.19686363636363635,0.26026666666666665,0.31719999999999987
28,2,3,0,10,17.689999999999987,14,75,95,86,90,89,19.702999999999985,2.805999999999998,0.366,1.8299999999999987,20,9,3,7,88,12,3,9,3,1,36,3,6,L,0.22389772727272725,0.23383333333333334,0.122,0.2033333333333333
28,2,4,0,4,9.210999999999993,20,53,97,107,108,104,9.820999999999993,0.7319999999999998,0.6709999999999998,4.208999999999997,20,5,5,12,57,6,5,18,2,1,24,2,6,L,0.1722982456140351,0.122,0.13419999999999999,0.2338333333333333
28,3,5,0,7,22.142999999999983,17,97,14,19,64,24,22.264999999999983,0.7929999999999997,3.720999999999997,0.244,19,7,9,2,99,9,13,2,6,0.5,40,5.5,6,L,0.22489898989898988,0.08811111111111111,0.2862307692307692,0.122
28,3,6,0,1,15.554999999999987,20,82,76,82,47,75,15.798999999999987,1.524999999999999,3.2939999999999974,0.8539999999999996,20,6,8,5,84,6,12,5,3,0.5,23,3.5,6,L,0.18808333333333332,0.25416666666666665,0.27449999999999997,0.1708
28,4,7,0,5,7.9299999999999935,14,44,17,38,43,47,27.14499999999998,0.122,0.244,0.7319999999999998,20,2,2,3,127,2,2,3,5,0.5,36,5.25,6,L,0.21374015748031494,0.061,0.122,0.244
28,4,8,0,3,16.774999999999988,19,83,35,32,29,12,17.079999999999988,3.2329999999999974,8.905999999999993,11.162999999999991,20,8,16,17,85,10,41,54,5,0.5,36,5.25,6,L,0.2009411764705882,0.3233,0.21721951219512195,0.20672222222222222
28,5,9,0,7,16.835999999999988,17,86,17,24,26,27,16.896999999999988,11.101999999999991,6.770999999999995,1.7689999999999988,18,15,14,6,87,53,29,7,6,0,22,5.5,6,L,0.19421839080459768,0.20947169811320754,0.23348275862068962,0.2527142857142857
28,5,10,0,5,18.177999999999987,19,86,40,39,48,1,18.848999999999986,3.1719999999999975,0.061,21.837999999999983,20,9,1,17,89,12,1,93,5,0.5,36,5.25,6,L,0.21178651685393257,0.2643333333333333,0.061,0.23481720430107525
29,1,1,0,10,22.508999999999983,19,100,86,85,13,91,23.118999999999982,0.8539999999999996,3.598999999999997,5.306999999999996,20,4,4,12,106,6,5,22,3,0.5,24,3.75,6,L,0.21810377358490565,0.14233333333333334,0.7197999999999997,0.2412272727272727
29,1,2,0,3,22.325999999999983,16,110,2,27,61,28,29.584999999999976,2.1349999999999985,6.8929999999999945,0.061,20,7,13,1,138,8,29,1,5,0,20,5,6,L,0.21438405797101448,0.266875,0.23768965517241375,0.061
29,2,3,0,8,54.16799999999996,19,217,110,52,109,118,54.22899999999996,1.0979999999999994,0.183,2.3179999999999983,20,2,1,8,218,4,1,12,2,0.5,16,2.5,6,L,0.24875688073394492,0.27449999999999997,0.183,0.19316666666666665
29,2,4,0,6,22.813999999999982,19,105,7,1,93,11,22.874999999999982,12.50499999999999,2.744999999999998,0.6099999999999999,20,17,9,3,106,55,10,3,6,0.5,39,5.25,6,L,0.21580188679245282,0.22736363636363635,0.27449999999999997,0.20333333333333334
29,3,5,0,10,31.658999999999974,19,137,86,89,67,34,33.793999999999976,0.6709999999999998,12.19999999999999,0.427,20,4,17,2,147,4,46,2,3,0,15,3.75,6,L,0.229891156462585,0.16775,0.2652173913043478,0.2135
29,3,6,0,4,19.397999999999985,20,86,107,97,104,105,21.532999999999983,3.2939999999999974,0.183,7.563999999999994,20,11,2,17,92,14,2,37,2,1,24,2,6,L,0.23405434782608692,0.23528571428571424,0.0915,0.20443243243243242
29,4,7,0,7,11.71199999999999,20,62,17,21,20,58,11.95599999999999,1.0979999999999994,2.8669999999999978,0.7929999999999997,20,4,11,2,64,4,15,2,6,0.5,40,5.5,6,L,0.1868125,0.27449999999999997,0.19113333333333332,0.39649999999999996
29,4,8,0,5,23.97299999999998,20,102,39,46,12,43,28.303999999999977,0.9759999999999995,3.9649999999999967,0.305,20,4,10,2,112,5,19,2,5,0.5,36,5.25,6,L,0.25271428571428567,0.19519999999999998,0.20868421052631575,0.1525
29,5,9,0,5,39.16199999999997,17,171,13,60,44,76,81.73999999999994,0.244,0.061,0.305,20,2,1,2,354,2,1,2,5,0,18,4.5,6,L,0.23090395480225986,0.122,0.061,0.1525
29,5,10,0,6,17.567999999999987,20,79,3,8,1,61,18.604999999999986,4.452999999999997,8.234999999999994,0.305,20,13,17,2,86,23,30,2,6,0.5,40,5.5,6,L,0.21633720930232556,0.1936086956521739,0.27449999999999997,0.1525
30,1,1,0,2,33.122999999999976,18,159,50,49,55,19,38.30799999999997,2.2569999999999983,1.463999999999999,1.2809999999999993,20,6,6,8,178,9,6,10,4,0.5,30,4.5,6,L,0.2152134831460674,0.25077777777777777,0.244,0.1281
30,1,2,0,3,20.312999999999985,19,101,36,32,33,61,20.617999999999984,4.025999999999997,5.062999999999996,1.1589999999999994,20,10,11,8,103,17,16,9,5,0.5,34,4.75,6,L,0.2001747572815534,0.23682352941176468,0.3164375,0.12877777777777777
30,2,3,0,2,24.88799999999998,20,134,51,50,54,49,25.68099999999998,0.122,2.9889999999999977,0.366,20,1,13,3,138,1,16,3,4,1,48,4,6,L,0.18609420289855072,0.122,0.1868125,0.122
30,2,4,0,6,16.896999999999988,19,82,7,1,10,9,17.079999999999988,3.2939999999999974,1.646999999999999,3.4159999999999973,20,11,3,9,85,12,4,12,6,1,72,6,6,L,0.20094117647058823,0.27449999999999997,0.4117499999999999,0.2846666666666666
30,3,5,0,3,21.532999999999983,20,108,35,33,69,64,21.837999999999983,10.247999999999992,6.770999999999995,11.406999999999991,20,15,14,16,110,33,32,48,5,0,18,4.5,6,L,0.19852727272727272,0.3105454545454545,0.21159374999999997,0.2376458333333333
30,3,6,0,2,14.151999999999989,13,69,60,53,38,57,15.188999999999988,0.122,1.8299999999999987,0.061,17,1,3,1,74,1,4,1,4,0.5,29,4.25,6,L,0.20525675675675675,0.122,0.4574999999999999,0.061
30,4,7,0,5,26.47399999999998,18,120,5,101,95,56,85.27799999999993,0.5489999999999999,0.061,0.488,20,1,1,3,342,1,1,3,5,0,15,3.75,6,L,0.24935087719298243,0.5489999999999999,0.061,0.16266666666666665
30,4,8,0,7,14.944999999999988,14,72,13,17,24,22,15.310999999999988,0.9759999999999995,0.122,13.602999999999989,17,6,1,15,75,7,1,48,6,1,72,6,6,L,0.20414666666666664,0.13942857142857143,0.122,0.2833958333333333
30,5,9,0,3,13.602999999999989,20,72,13,56,89,23,24.21699999999998,8.539999999999994,2.683999999999998,2.1349999999999985,20,17,9,9,112,46,9,9,5,0,19,4.75,6,L,0.21622321428571428,0.18565217391304348,0.29822222222222217,0.2372222222222222
30,5,10,0,1,26.71799999999998,15,129,4,80,6,8,56.424999999999955,0.122,0.366,8.295999999999994,20,1,3,14,244,1,3,35,3,0.5,39,5.25,6,L,0.23124999999999998,0.122,0.122,0.23702857142857142
31,1,1,0,2,21.227999999999984,19,103,55,51,54,7,21.593999999999983,2.2569999999999983,3.1109999999999975,7.136999999999994,20,7,12,16,105,7,18,35,4,0.5,30,4.5,6,L,0.20565714285714284,0.3224285714285714,0.1728333333333333,0.20391428571428571
31,1,2,0,10,29.889999999999976,20,137,87,86,91,31,30.011999999999976,4.513999999999997,1.9519999999999986,2.1349999999999985,20,11,6,9,139,17,8,10,3,0.5,23,3.5,6,L,0.21591366906474818,0.26552941176470585,0.24399999999999997,0.21349999999999997
31,2,3,0,5,14.761999999999988,19,61,41,2,48,82,15.249999999999988,18.726999999999986,0.061,0.305,20,19,1,1,64,73,1,1,5,0,19,4.75,6,L,0.23828125,0.2565342465753424,0.061,0.305
31,2,4,0,8,14.212999999999989,13,71,110,115,91,29,17.750999999999987,0.7319999999999998,1.7079999999999989,8.783999999999994,20,6,7,17,88,6,9,51,2,0,12,3,6,L,0.20171590909090908,0.122,0.18977777777777777,0.17223529411764704
